season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified
2009,REG,OAK,1,00-0026536,WR,Nick Miller,Nick,Miller,Shin,,Doubtful,Shin,,Did Not Participate In Practice,
2009,REG,OAK,1,00-0023487,T,Khalif Barnes,Khalif,Barnes,Ankle,,Doubtful,Ankle,,Limited Participation in Practice,
2009,REG,OAK,1,00-0022093,RB,Justin Fargas,Justin,Fargas,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,
2009,REG,OAK,1,00-0022077,CB,Nnamdi Asomugha,Nnamdi,Asomugha,Wrist,,Probable,Wrist,,Full Participation in Practice,
2009,REG,OAK,1,00-0023313,LB,Isaiah Ekejiuba,Isaiah,Ekejiuba,Shoulder,,Probable,Shoulder,,Full Participation in Practice,
2009,REG,OAK,1,00-0023513,LB,Kirk Morrison,Kirk,Morrison,Elbow,,Probable,Elbow,,Full Participation in Practice,
2009,REG,PHI,1,00-0022779,T,Shawn Andrews,Shawn,Andrews,Back,,Out,Back,,Did Not Participate In Practice,
2009,REG,PHI,1,00-0023560,G,Todd Herremans,Todd,Herremans,Foot,,Out,Foot,,Out (Definitely Will Not Play),
2009,REG,PHI,1,00-0026340,LB,Joe Mays,Joe,Mays,Shoulder,,Out,Shoulder,,Out (Definitely Will Not Play),
2009,REG,PHI,1,00-0024156,C,Nick Cole,Nick,Cole,Knee,,Probable,Knee,,Full Participation in Practice,
2009,REG,PHI,1,00-0022001,WR,Kevin Curtis,Kevin,Curtis,Knee,,Probable,Knee,,Full Participation in Practice,
2009,REG,PHI,1,00-0026370,T,King Dunlap,King,Dunlap,Elbow,,Probable,Elbow,,Full Participation in Practice,
2009,REG,PHI,1,00-0026951,LB,Moise Fokou,Moise,Fokou,Shoulder,,Probable,Shoulder,,Full Participation in Practice,
2009,REG,PHI,1,00-0019605,DE,Darren Howard,Darren,Howard,Groin,,Probable,Groin,,Full Participation in Practice,
2009,REG,PHI,1,00-0024254,T,Winston Justice,Winston,Justice,Shoulder,,Probable,Shoulder,,Full Participation in Practice,
2009,REG,PHI,1,00-0023727,CB,Dimitri Patterson,Dimitri,Patterson,Ankle,,Probable,Ankle,,Full Participation in Practice,
2009,REG,PHI,1,00-0023466,DT,Mike Patterson,Mike,Patterson,Ankle,,Probable,Ankle,,Full Participation in Practice,
2009,REG,PHI,1,00-0023063,RB,Leonard Weaver,Leonard,Weaver,Knee,,Probable,Knee,,Full Participation in Practice,
2009,REG,PHI,1,00-0021645,LB,Tracy White,Tracy,White,Rib,,Probable,Rib,,Full Participation in Practice,
2009,REG,PHI,1,00-0021216,RB,Brian Westbrook,Brian,Westbrook,Knee,,Probable,Knee,,Limited Participation in Practice,
2009,REG,PIT,1,00-0025402,LB,Lawrence Timmons,Lawrence,Timmons,Ankle,,Doubtful,Ankle,,Did Not Participate In Practice,
2009,REG,PIT,1,00-0026296,QB,Dennis Dixon,Dennis,Dixon,R Shoulder,,Probable,R Shoulder,,Full Participation in Practice,
2009,REG,SD,1,00-0021542,DE,Jacques Cesaire,Jacques,Cesaire,Calf,,Questionable,Calf,,Limited Participation in Practice,
2009,REG,SD,1,00-0024265,T,Marcus McNeill,Marcus,McNeill,Hand,,Probable,Hand,,Full Participation in Practice,
2009,REG,SEA,1,00-0008894,T,Walter Jones,Walter,Jones,Knee,,Out,Knee,,Out (Definitely Will Not Play),
2009,REG,SEA,1,00-0023461,C,Chris Spencer,Chris,Spencer,Quadricep,,Out,Quadricep,,Out (Definitely Will Not Play),
2009,REG,SEA,1,00-0021083,CB,Travis Fisher,Travis,Fisher,Hamstring,,Doubtful,Hamstring,,Did Not Participate In Practice,
2009,REG,SEA,1,00-0026538,DE,Derek Walker,Derek,Walker,Hamstring,,Doubtful,Hamstring,,Did Not Participate In Practice,
2009,REG,SEA,1,00-0021192,WR,Deion Branch,Deion,Branch,Hamstring,,Questionable,Hamstring,,Did Not Participate In Practice,
2009,REG,SEA,1,00-0024598,S,C.J. Wallace,C.J.,Wallace,Rib,,Questionable,Rib,,Did Not Participate In Practice,
2009,REG,SF,1,00-0024495,LB,Ahmad Brooks,Ahmad,Brooks,Knee,,Out,Knee,,Out (Definitely Will Not Play),
2009,REG,SF,1,00-0023531,WR,Brandon Jones,Brandon,Jones,Shoulder,,Out,Shoulder,,Out (Definitely Will Not Play),
2009,REG,STL,1,00-0023074,RB,Sam Gado,Sam,Gado,,,,Ribs,,Full Participation in Practice,
2009,REG,STL,1,00-0022796,RB,Mike Karney,Mike,Karney,,,,Ankle,,Full Participation in Practice,
2009,REG,STL,1,00-0009978,DE,Leonard Little,Leonard,Little,,,,Knee,,Full Participation in Practice,
2009,REG,STL,1,00-0024796,S,Craig Dahl,Craig,Dahl,Hamstring,,Out,Hamstring,,Out (Definitely Will Not Play),
2009,REG,STL,1,00-0026205,T,John Greco,John,Greco,Wrist,,Out,Wrist,,Out (Definitely Will Not Play),
2009,REG,STL,1,00-0026354,LB,Larry Grant,Larry,Grant,Knee,,Questionable,Knee,,Limited Participation in Practice,
2009,REG,STL,1,00-0019599,QB,Marc Bulger,Marc,Bulger,right Finger,,Probable,right Finger,,Full Participation in Practice,
2009,REG,TB,1,00-0026945,CB,E.J. Biggers,E.J.,Biggers,Shoulder,,Out,Shoulder,,Did Not Participate In Practice,
2009,REG,TB,1,00-0021304,TE,John Gilmore,John,Gilmore,Ankle,,Doubtful,Ankle,,Did Not Participate In Practice,
2009,REG,TB,1,00-0025569,LB,Adam Hayward,Adam,Hayward,Ankle,,Doubtful,Ankle,,Did Not Participate In Practice,
2009,REG,TB,1,00-0026906,DE,Kyle Moore,Kyle,Moore,Groin,,Questionable,Groin,,Did Not Participate In Practice,
2009,REG,TB,1,00-0021382,DT,Ryan Sims,Ryan,Sims,Not Injury Related,,Probable,Not Injury Related,,Did Not Participate In Practice,
2009,REG,TB,1,00-0021191,WR,Antonio Bryant,Antonio,Bryant,Knee,,Probable,Knee,,Full Participation in Practice,
2009,REG,TB,1,00-0022725,WR,Michael Clayton,Michael,Clayton,Hamstring,,Probable,Hamstring,,Full Participation in Practice,
2009,REG,TEN,1,00-0027061,TE,Jared Cook,Jared,Cook,Ankle,,Questionable,Ankle,,Did Not Participate In Practice,
2009,REG,TEN,1,00-0027066,CB,Ryan Mouton,Ryan,Mouton,Ankle,,Questionable,Ankle,,Full Participation in Practice,
2009,REG,TEN,1,00-0023367,WR,Nate Washington,Nate,Washington,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,
2009,REG,TEN,1,00-0007308,P,Craig Hentrich,Craig,Hentrich,Back,,Probable,Back,,Full Participation in Practice,
2009,REG,WAS,1,00-0023444,CB,Carlos Rogers,Carlos,Rogers,Calf,,Probable,Calf,,Full Participation in Practice,
2009,REG,WAS,1,00-0021142,T,Mike Williams,Mike,Williams,Ankle,,Probable,Ankle,,Full Participation in Practice,
2009,REG,ARI,2,00-0026256,DE,Kenny Iwebema,Kenny,Iwebema,Ankle,,Out,Ankle,,Did Not Participate In Practice,
2009,REG,ARI,2,00-0022786,S,Matt Ware,Matt,Ware,Shoulder,,Out,Shoulder,,Did Not Participate In Practice,
2009,REG,ARI,2,00-0026221,WR,Early Doucet,Early,Doucet,Ribs,,Questionable,Ribs,,Full Participation in Practice,
2009,REG,ARI,2,00-0022084,WR,Anquan Boldin,Anquan,Boldin,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,
2009,REG,ARI,2,00-0025529,WR,Steve Breaston,Steve,Breaston,Knee,,Questionable,Knee,,Limited Participation in Practice,
2009,REG,ARI,2,00-0012333,LB,Chike Okeafor,Chike,Okeafor,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,
2009,REG,ARI,2,00-0011641,WR,Sean Morey,Sean,Morey,Ribs,,Probable,Ribs,,Full Participation in Practice,
2009,REG,ARI,2,00-0022101,QB,Brian St. Pierre,Brian,St. Pierre,Back,,Probable,Back,,Full Participation in Practice,
2009,REG,ARI,2,00-0021911,G,Reggie Wells,Reggie,Wells,Thumb,,Probable,Thumb,,Full Participation in Practice,
2009,REG,ATL,2,00-0027031,S,William Moore,William,Moore,Hamstring,,Questionable,Hamstring,,Full Participation in Practice,
2009,REG,ATL,2,00-0004811,K,Jason Elam,Jason,Elam,left Hamstring,,Probable,left Hamstring,,Full Participation in Practice,
2009,REG,ATL,2,00-0027000,DT,Peria Jerry,Peria,Jerry,Chest,,Probable,Chest,,Full Participation in Practice,
2009,REG,BAL,2,00-0026226,S,Tom Zbikowski,Tom,Zbikowski,Concussion,,Doubtful,Concussion,,Did Not Participate In Practice,
2009,REG,BAL,2,00-0022126,TE,L.J. Smith,L.J.,Smith,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,
2009,REG,BAL,2,00-0026211,LB,Tavares Gooden,Tavares,Gooden,Knee,,Probable,Knee,,Full Participation in Practice,
2009,REG,BAL,2,00-0022139,LB,Jarret Johnson,Jarret,Johnson,Shoulder,,Probable,Shoulder,,Full Participation in Practice,
2009,REG,BAL,2,00-0021377,S,Ed Reed,Ed,Reed,Concussion,,Probable,Concussion,,Full Participation in Practice,
2009,REG,BAL,2,00-0022161,LB,Terrell Suggs,Terrell,Suggs,Concussion,Chest,Probable,Concussion,Chest,Full Participation in Practice,
2009,REG,BUF,2,00-0025421,LB,Paul Posluszny,Paul,Posluszny,Forearm,,Out,Forearm,,Did Not Participate In Practice,
2009,REG,BUF,2,00-0022008,CB,Terrence McGee,Terrence,McGee,Back,,Questionable,Back,,Did Not Participate In Practice,
2009,REG,BUF,2,00-0026272,TE,Derek Fine,Derek,Fine,Hamstring,,Probable,Hamstring,,Full Participation in Practice,
2009,REG,BUF,2,00-0021994,CB,Drayton Florence,Drayton,Florence,Knee,,Probable,Knee,,Full Participation in Practice,
2009,REG,BUF,2,00-0021995,DE,Chris Kelsay,Chris,Kelsay,Knee,,Probable,Knee,,Full Participation in Practice,
2009,REG,BUF,2,00-0020469,DE,Aaron Schobel,Aaron,Schobel,Back,,Probable,Back,,Full Participation in Practice,
2009,REG,CAR,2,00-0023614,S,Chris Harris,Chris,Harris,Knee,,Doubtful,Knee,,Did Not Participate In Practice,
2009,REG,CAR,2,00-0026321,DT,Nick Hayden,Nick,Hayden,Toe,,Questionable,Toe,,Limited Participation in Practice,
2009,REG,CAR,2,00-0027019,DE,Everette Brown,Everette,Brown,Ankle,,Probable,Ankle,,Full Participation in Practice,
2009,REG,CAR,2,00-0025470,DE,Charles Johnson,Charles,Johnson,Knee,,Probable,Knee,,Full Participation in Practice,
2009,REG,CAR,2,00-0027035,CB,Sherrod Martin,Sherrod,Martin,Knee,,Probable,Knee,,Full Participation in Practice,
2009,REG,CAR,2,00-0026159,T,Jeff Otah,Jeff,Otah,Shoulder,,Probable,Shoulder,,Full Participation in Practice,
2009,REG,CAR,2,00-0026153,RB,Jonathan Stewart,Jonathan,Stewart,Heel,,Probable,Heel,,Full Participation in Practice,
2009,REG,CHI,2,00-0025608,CB,Trumaine McBride,Trumaine,McBride,,,,Knee,,Did Not Participate In Practice,
2009,REG,CHI,2,00-0003035,TE,Desmond Clark,Desmond,Clark,Rib,,Doubtful,Rib,,Did Not Participate In Practice,
2009,REG,CHI,2,00-0022050,LB,Pisa Tinoisamoa,Pisa,Tinoisamoa,Knee,,Doubtful,Knee,,Did Not Participate In Practice,
2009,REG,CHI,2,00-0026936,S,Al Afalava,Al,Afalava,Shoulder,,Probable,Shoulder,,Full Participation in Practice,
2009,REG,CHI,2,00-0024373,DE,Mark Anderson,Mark,Anderson,Toe,,Probable,Toe,,Full Participation in Practice,
2009,REG,CHI,2,00-0022837,DT,Tommie Harris,Tommie,Harris,Knee,,Probable,Knee,,Full Participation in Practice,
2009,REG,CHI,2,00-0024257,S,Danieal Manning,Danieal,Manning,Back,,Probable,Back,,Full Participation in Practice,
2009,REG,CHI,2,00-0023596,G,Frank Omiyale,Frank,Omiyale,Ankle,,Probable,Ankle,,Full Participation in Practice,
2009,REG,CIN,2,00-0023665,DE,Jonathan Fanene,Jonathan,Fanene,,,,Not injury related,,Did Not Participate In Practice,
2009,REG,CIN,2,00-0025532,CB,David Jones,David,Jones,Foot,,Out,Foot,,Out (Definitely Will Not Play),
2009,REG,CIN,2,00-0023958,G,Nate Livings,Nate,Livings,Knee,,Out,Knee,,Out (Definitely Will Not Play),
2009,REG,CIN,2,00-0026982,T,Andre Smith,Andre,Smith,Foot,,Out,Foot,,Out (Definitely Will Not Play),
