season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified
2011,REG,BAL,1,00-0026911,LB,Jason Phillips,Jason,Phillips,Concussion,,Questionable,Concussion,,Full Participation in Practice,2011-09-09T11:18:46Z
2011,REG,BAL,1,00-0025416,G,Ben Grubbs,Ben,Grubbs,Thigh,,Probable,Thigh,,Did Not Participate In Practice,2011-09-09T11:19:01Z
2011,REG,BUF,1,00-0027777,LB,Arthur Moats,Arthur,Moats,Knee,,Out,Knee,,Did Not Participate In Practice,2011-09-09T13:26:08Z
2011,REG,BUF,1,00-0027708,WR,Marcus Easley,Marcus,Easley,Illness,,Questionable,Illness,,Limited Participation in Practice,2011-09-09T13:31:25Z
2011,REG,BUF,1,00-0027655,DT,Torell Troup,Torell,Troup,Back,,Questionable,Back,,Limited Participation in Practice,2011-09-09T13:31:10Z
2011,REG,CAR,1,00-0028070,WR,Kealoha Pilares,Kealoha,Pilares,Ankle,,Out,Ankle,,Out (Definitely Will Not Play),2011-09-09T10:12:17Z
2011,REG,CAR,1,00-0028081,CB,Josh Thomas,Josh,Thomas,Thigh,,Out,Thigh,,Out (Definitely Will Not Play),2011-09-09T10:12:55Z
2011,REG,CAR,1,00-0026159,T,Jeff Otah,Jeff,Otah,Knee,,Questionable,Knee,,Did Not Participate In Practice,2011-09-09T10:11:50Z
2011,REG,CAR,1,00-0025412,LB,Jon Beason,Jon,Beason,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2011-09-09T10:10:59Z
2011,REG,CAR,1,00-0026390,G,Mackenzy Bernadeau,Mackenzy,Bernadeau,Toe,,Probable,Toe,,Limited Participation in Practice,2011-09-09T10:11:29Z
2011,REG,CHI,1,00-0023544,RB,Marion Barber,Marion,Barber,Calf,,Out,Calf,,Did Not Participate In Practice,2011-09-09T12:42:11Z
2011,REG,CHI,1,00-0023953,WR,Sam Hurd,Sam,Hurd,Ankle,,Questionable,Ankle,,Full Participation in Practice,2011-09-09T12:42:37Z
2011,REG,CHI,1,00-0027603,DE,Corey Wootton,Corey,Wootton,Knee,,Questionable,Knee,,Full Participation in Practice,2011-09-09T12:42:26Z
2011,REG,CHI,1,00-0022085,DT,Anthony Adams,Anthony,Adams,Calf,,Probable,Calf,,Full Participation in Practice,2011-09-09T12:41:56Z
2011,REG,CHI,1,00-0026579,RB,Kahlil Bell,Kahlil,Bell,Knee,,Probable,Knee,,Full Participation in Practice,2011-09-09T12:41:56Z
2011,REG,CHI,1,00-0022128,LB,Lance Briggs,Lance,Briggs,Knee,,Probable,Knee,,Full Participation in Practice,2011-09-09T12:41:56Z
2011,REG,CHI,1,00-0028031,S,Chris Conte,Chris,Conte,Head,,Probable,Head,,Full Participation in Practice,2011-09-09T12:41:56Z
2011,REG,CHI,1,00-0026298,TE,Kellen Davis,Kellen,Davis,Back,,Probable,Back,,Full Participation in Practice,2011-09-09T12:41:56Z
2011,REG,CHI,1,00-0010341,LS,Patrick Mannelly,Patrick,Mannelly,Calf,,Probable,Calf,,Full Participation in Practice,2011-09-09T12:41:56Z
2011,REG,CHI,1,00-0026260,S,Craig Steltz,Craig,Steltz,Hip,,Probable,Hip,,Full Participation in Practice,2011-09-09T12:41:56Z
2011,REG,CIN,1,00-0027751,G,Otis Hudson,Otis,Hudson,Knee,,Out,Knee,,Did Not Participate In Practice,2011-09-09T10:08:24Z
2011,REG,CIN,1,00-0028004,LB,Dontay Moch,Dontay,Moch,Foot,,Out,Foot,,Did Not Participate In Practice,2011-09-09T10:08:33Z
2011,REG,CIN,1,00-0027887,S,Taylor Mays,Taylor,Mays,Knee,,Doubtful,Knee,,Did Not Participate In Practice,2011-09-09T10:08:56Z
2011,REG,CIN,1,00-0024246,CB,Kelly Jennings,Kelly,Jennings,Hamstring,,Doubtful,Hamstring,,Limited Participation in Practice,2011-09-09T10:08:45Z
2011,REG,CIN,1,00-0027662,DE,Carlos Dunlap,Carlos,Dunlap,Knee,,Probable,Knee,,Full Participation in Practice,2011-09-09T10:07:27Z
2011,REG,CIN,1,00-0025439,RB,Brian Leonard,Brian,Leonard,Finger,,Probable,Finger,,Full Participation in Practice,2011-09-09T10:07:27Z
2011,REG,CIN,1,00-0026941,RB,Bernard Scott,Bernard,Scott,Hamstring,,Probable,Hamstring,,Full Participation in Practice,2011-09-09T10:07:27Z
2011,REG,CLE,1,00-0026001,LB,Titus Brown,Titus,Brown,Ankle,,Out,Ankle,,Did Not Participate In Practice,2011-09-09T12:30:48Z
2011,REG,CLE,1,00-0028186,CB,Eric Hagg,Eric,Hagg,Knee,,Out,Knee,,Did Not Participate In Practice,2011-09-09T12:31:07Z
2011,REG,CLE,1,00-0022149,T,Tony Pashos,Tony,Pashos,Ankle,,Doubtful,Ankle,,Limited Participation in Practice,2011-09-09T12:31:33Z
2011,REG,CLE,1,00-0024286,LB,Chris Gocong,Chris,Gocong,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2011-09-09T12:32:02Z
2011,REG,CLE,1,00-0023176,WR,Joshua Cribbs,Joshua,Cribbs,Hamstring,,Probable,Hamstring,,Full Participation in Practice,2011-09-09T12:32:32Z
2011,REG,CLE,1,00-0027026,WR,Mohamed Massaquoi,Mohamed,Massaquoi,Foot,,Probable,Foot,,Full Participation in Practice,2011-09-09T12:33:02Z
2011,REG,CLE,1,00-0027776,WR,Carlton Mitchell,Carlton,Mitchell,Finger,,Probable,Finger,,Full Participation in Practice,2011-09-09T12:33:33Z
2011,REG,CLE,1,00-0028088,T,Jason Pinkston,Jason,Pinkston,Knee,,Probable,Knee,,Full Participation in Practice,2011-09-09T12:33:57Z
2011,REG,CLE,1,00-0027653,S,T.J. Ward,T.J.,Ward,Hamstring,,Probable,Hamstring,,Full Participation in Practice,2011-09-09T12:34:19Z
2011,REG,CLE,1,00-0022943,TE,Benjamin Watson,Benjamin,Watson,Hip,,Probable,Hip,,Full Participation in Practice,2011-09-09T12:34:44Z
2011,REG,CLE,1,00-0025453,S,Usama Young,Usama,Young,Hamstring,,Probable,Hamstring,,Full Participation in Practice,2011-09-09T12:35:08Z
2011,REG,DAL,1,00-0026201,TE,Martellus Bennett,Martellus,Bennett,Ankle,,Out,Ankle,,Did Not Participate In Practice,2011-09-09T11:47:16Z
2011,REG,DAL,1,00-0022045,CB,Terence Newman,Terence,Newman,Groin,,Out,Groin,,Did Not Participate In Practice,2011-09-09T11:48:07Z
2011,REG,DAL,1,00-0025462,WR,Laurent Robinson,Laurent,Robinson,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2011-09-09T11:48:16Z
2011,REG,DAL,1,00-0027417,C,Phil Costa,Phil,Costa,Knee,,Questionable,Knee,,Limited Participation in Practice,2011-09-09T11:47:30Z
2011,REG,DAL,1,00-0026165,CB,Mike Jenkins,Mike,Jenkins,Neck,Knee,Questionable,Neck,Knee,Limited Participation in Practice,2011-09-09T11:47:44Z
2011,REG,DAL,1,00-0027947,T,Tyron Smith,Tyron,Smith,Knee,,Questionable,Knee,,Limited Participation in Practice,2011-09-09T11:47:58Z
2011,REG,DAL,1,00-0026262,RB,Tashard Choice,Tashard,Choice,Knee,,Probable,Knee,,Full Participation in Practice,2011-09-09T11:47:06Z
2011,REG,DAL,1,00-0022137,LB,Bradie James,Bradie,James,Ankle,,Probable,Ankle,,Full Participation in Practice,2011-09-09T11:47:06Z
2011,REG,DAL,1,00-0023455,DE,Marcus Spears,Marcus,Spears,Groin,,Probable,Groin,,Full Participation in Practice,2011-09-09T11:47:06Z
2011,REG,DAL,1,00-0023921,WR,Miles Austin,Miles,Austin,Hamstring,,Probable,Hamstring,,Limited Participation in Practice,2011-09-09T11:47:06Z
2011,REG,DEN,1,00-0025508,DE,Marcus Thomas,Marcus,Thomas,Shoulder,,Out,Shoulder,,Did Not Participate In Practice,2011-09-10T17:09:10Z
2011,REG,DEN,1,00-0021989,DT,Ty Warren,Ty,Warren,Triceps,,Out,Triceps,,Did Not Participate In Practice,2011-09-10T17:09:40Z
2011,REG,DEN,1,00-0022780,LB,D.J. Williams,D.J.,Williams,Elbow,,Out,Elbow,,Did Not Participate In Practice,2011-09-10T17:09:53Z
2011,REG,DEN,1,00-0027874,WR,Demaryius Thomas,Demaryius,Thomas,Achilles,Finger,Out,Achilles,Finger,Out (Definitely Will Not Play),2011-09-10T17:08:32Z
2011,REG,DEN,1,00-0027083,S,David Bruton,David,Bruton,Shoulder,,Probable,Shoulder,,Full Participation in Practice,2011-09-10T17:07:11Z
2011,REG,DEN,1,00-0024229,DT,Brodrick Bunkley,Brodrick,Bunkley,Knee,,Probable,Knee,,Full Participation in Practice,2011-09-10T17:07:11Z
2011,REG,DEN,1,00-0028046,S,Quinton Carter,Quinton,Carter,Hamstring,,Probable,Hamstring,,Full Participation in Practice,2011-09-10T17:07:11Z
2011,REG,DEN,1,00-0024375,G,Chris Kuper,Chris,Kuper,Toe,,Probable,Toe,,Full Participation in Practice,2011-09-10T17:07:11Z
2011,REG,DEN,1,00-0024756,WR,Matt Willis,Matt,Willis,Toe,,Probable,Toe,,Full Participation in Practice,2011-09-10T17:07:11Z
2011,REG,DET,1,00-0020382,DE,Kyle Vanden Bosch,Kyle,Vanden Bosch,,,,Not Injury Related,,Did Not Participate In Practice,2011-09-07T13:13:23Z
2011,REG,DET,1,00-0027951,DT,Nick Fairley,Nick,Fairley,Foot,,Out,Foot,,Did Not Participate In Practice,2011-09-09T12:46:38Z
2011,REG,DET,1,00-0027728,T,Jason Fox,Jason,Fox,Foot,,Out,Foot,,Did Not Participate In Practice,2011-09-09T12:46:53Z
2011,REG,DET,1,00-0027013,CB,Alphonso Smith,Alphonso,Smith,Foot,,Out,Foot,,Full Participation in Practice,2011-09-09T12:47:01Z
2011,REG,DET,1,00-0026227,DT,Andre Fluellen,Andre,Fluellen,Hand,,Probable,Hand,,Full Participation in Practice,2011-09-09T12:46:30Z
2011,REG,DET,1,00-0021182,RB,Maurice Morris,Maurice,Morris,Hand,,Probable,Hand,,Full Participation in Practice,2011-09-09T12:46:30Z
2011,REG,GB,1,00-0028069,CB,Davon House,Davon,House,Ankle,,Out,Ankle,,Out (Definitely Will Not Play),2011-09-07T12:47:59Z
2011,REG,GB,1,00-0028605,LB,Vic So'oto,Vic,So'oto,Back,,Out,Back,,Out (Definitely Will Not Play),2011-09-07T12:48:08Z
2011,REG,GB,1,00-0027442,LB,Frank Zombo,Frank,Zombo,Shoulder,,Out,Shoulder,,Out (Definitely Will Not Play),2011-09-07T12:48:15Z
2011,REG,GB,1,00-0027664,DE,Mike Neal,Mike,Neal,Knee,,Questionable,Knee,,Limited Participation in Practice,2011-09-07T12:48:24Z
2011,REG,GB,1,00-0019702,T,Chad Clifton,Chad,Clifton,Knee,,Probable,Knee,,Full Participation in Practice,2011-09-07T12:47:48Z
2011,REG,GB,1,00-0028156,TE,Ryan Taylor,Ryan,Taylor,Hip,,Probable,Hip,,Full Participation in Practice,2011-09-07T12:47:48Z
2011,REG,GB,1,00-0026231,TE,Jermichael Finley,Jermichael,Finley,Ankle,,Probable,Ankle,,Limited Participation in Practice,2011-09-07T12:47:48Z
2011,REG,HOU,1,00-0028065,CB,Rashad Carmichael,Rashad,Carmichael,Shoulder,,Out,Shoulder,,Did Not Participate In Practice,2011-09-09T11:34:01Z
2011,REG,HOU,1,00-0026796,RB,Arian Foster,Arian,Foster,Hamstring,,Questionable,Hamstring,,Did Not Participate In Practice,2011-09-09T11:34:08Z
2011,REG,HOU,1,00-0027051,G,Antoine Caldwell,Antoine,Caldwell,Ankle,,Probable,Ankle,,Full Participation in Practice,2011-09-09T11:33:49Z
2011,REG,HOU,1,00-0027684,DT,Earl Mitchell,Earl,Mitchell,Knee,,Probable,Knee,,Full Participation in Practice,2011-09-09T11:33:49Z
2011,REG,HOU,1,00-0027081,CB,Glover Quin,Glover,Quin,Head,,Probable,Head,,Full Participation in Practice,2011-09-09T11:33:49Z
2011,REG,HOU,1,00-0027980,LB,Brooks Reed,Brooks,Reed,Wrist,,Probable,Wrist,,Full Participation in Practice,2011-09-09T11:33:49Z
2011,REG,HOU,1,00-0024248,LB,DeMeco Ryans,DeMeco,Ryans,Elbow,Ankle,Probable,Elbow,Ankle,Full Participation in Practice,2011-09-09T11:33:49Z
2011,REG,HOU,1,00-0027224,LS,Jonathan Weeks,Jonathan,Weeks,Ankle,,Probable,Ankle,,Full Participation in Practice,2011-09-09T11:33:49Z
2011,REG,HOU,1,00-0023750,LB,Mario Williams,Mario,Williams,Groin,Achilles,Probable,Groin,Achilles,Full Participation in Practice,2011-09-09T11:33:49Z
2011,REG,IND,1,00-0021484,LB,Gary Brackett,Gary,Brackett,,,,Not Injury Related,,Did Not Participate In Practice,2011-09-07T13:38:24Z
2011,REG,IND,1,00-0010346,QB,Peyton Manning,Peyton,Manning,Neck,,Out,Neck,,Out (Definitely Will Not Play),2011-09-09T13:48:03Z
2011,REG,IND,1,00-0028025,DT,Drake Nevis,Drake,Nevis,Foot,,Questionable,Foot,,Did Not Participate In Practice,2011-09-09T13:50:02Z
2011,REG,IND,1,00-0024421,S,Antoine Bethea,Antoine,Bethea,Hamstring,,Questionable,Hamstring,,Full Participation in Practice,2011-09-09T13:48:16Z
2011,REG,IND,1,00-0027092,WR,Austin Collie,Austin,Collie,Foot,,Questionable,Foot,,Full Participation in Practice,2011-09-09T13:48:25Z
2011,REG,IND,1,00-0025419,WR,Anthony Gonzalez,Anthony,Gonzalez,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2011-09-09T13:48:43Z
2011,REG,IND,1,00-0027477,WR,Blair White,Blair,White,Back,,Questionable,Back,,Limited Participation in Practice,2011-09-09T13:48:50Z
2011,REG,JAX,1,00-0027862,DT,Tyson Alualu,Tyson,Alualu,,,,Not Injury Related,,Full Participation in Practice,2011-09-08T12:58:22Z
2011,REG,JAX,1,00-0022897,RB,Greg Jones,Greg,Jones,,,,Not Injury Related,,Full Participation in Practice,2011-09-08T12:58:33Z
2011,REG,JAX,1,00-0024275,RB,Maurice Jones-Drew,Maurice,Jones-Drew,,,,Not Injury Related,,Full Participation in Practice,2011-09-08T12:58:39Z
2011,REG,JAX,1,00-0022080,CB,Rashean Mathis,Rashean,Mathis,,,,Not Injury Related,,Full Participation in Practice,2011-09-08T12:58:49Z
2011,REG,JAX,1,00-0027015,T,Eben Britton,Eben,Britton,Back,,Questionable,Back,,Limited Participation in Practice,2011-09-09T10:54:43Z
2011,REG,JAX,1,00-0021269,DE,Aaron Kampman,Aaron,Kampman,Knee,,Questionable,Knee,,Limited Participation in Practice,2011-09-09T10:54:51Z
2011,REG,JAX,1,00-0027125,TE,Zach Miller,Zach,Miller,Knee,,Questionable,Knee,,Limited Participation in Practice,2011-09-09T10:54:57Z
2011,REG,KC,1,00-0022350,G,Ryan Lilja,Ryan,Lilja,,,,Not Injury Related,,Full Participation in Practice,2011-09-08T12:57:54Z
2011,REG,KC,1,00-0027964,WR,Jon Baldwin,Jon,Baldwin,Thumb,,Out,Thumb,,Did Not Participate In Practice,2011-09-09T13:43:29Z
2011,REG,KC,1,00-0025787,T,Jared Gaither,Jared,Gaither,Knee,,Questionable,Knee,,Did Not Participate In Practice,2011-09-09T13:44:14Z
2011,REG,KC,1,00-0023662,QB,Matt Cassel,Matt,Cassel,Rib,,Probable,Rib,,Full Participation in Practice,2011-09-09T13:43:18Z
2011,REG,KC,1,00-0025529,WR,Steve Breaston,Steve,Breaston,Hamstring,,Probable,Hamstring,,Limited Participation in Practice,2011-09-09T13:43:51Z
2011,REG,MIA,1,00-0028112,RB,Charles Clay,Charles,Clay,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2011-09-10T11:09:43Z
2011,REG,MIA,1,00-0028000,RB,Daniel Thomas,Daniel,Thomas,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2011-09-10T11:09:52Z
2011,REG,MIN,1,00-0027030,T,Phil Loadholt,Phil,Loadholt,,,,Not Injury Related,,Did Not Participate In Practice,2011-09-08T13:34:31Z
2011,REG,MIN,1,00-0026292,DT,Letroy Guion,Letroy,Guion,,,,Not Injury Related,,Limited Participation in Practice,2011-09-08T13:34:52Z
2011,REG,MIN,1,00-0027058,CB,Asher Allen,Asher,Allen,Foot,,Questionable,Foot,,Limited Participation in Practice,2011-09-09T11:13:39Z
2011,REG,MIN,1,00-0027649,CB,Chris Cook,Chris,Cook,Hamstring,,Probable,Hamstring,,Full Participation in Practice,2011-09-09T11:13:16Z
2011,REG,MIN,1,00-0011022,QB,Donovan McNabb,Donovan,McNabb,right Wrist,,Probable,right Wrist,,Full Participation in Practice,2011-09-09T11:13:16Z
2011,REG,MIN,1,00-0022054,TE,Visanthe Shiancoe,Visanthe,Shiancoe,Hamstring,,Probable,Hamstring,,Full Participation in Practice,2011-09-09T11:13:16Z
2011,REG,NE,1,00-0021149,DT,Albert Haynesworth,Albert,Haynesworth,,,,Illness,,Did Not Participate In Practice,2011-09-10T15:27:59Z
2011,REG,NE,1,00-0027034,T,Sebastian Vollmer,Sebastian,Vollmer,Back,,Questionable,Back,,Did Not Participate In Practice,2011-09-10T15:33:44Z
2011,REG,NE,1,00-0024373,DE,Mark Anderson,Mark,Anderson,Knee,,Questionable,Knee,,Limited Participation in Practice,2011-09-10T15:32:26Z
2011,REG,NE,1,00-0026071,CB,Kyle Arrington,Kyle,Arrington,Hip,,Questionable,Hip,,Limited Participation in Practice,2011-09-10T15:32:49Z
2011,REG,NE,1,00-0022979,G,Dan Connolly,Dan,Connolly,Foot,,Questionable,Foot,,Limited Participation in Practice,2011-09-10T15:32:56Z
2011,REG,NE,1,00-0027661,LB,Jermaine Cunningham,Jermaine,Cunningham,Groin,,Questionable,Groin,,Limited Participation in Practice,2011-09-10T15:33:12Z
2011,REG,NE,1,00-0027237,LB,Dane Fletcher,Dane,Fletcher,Thumb,,Questionable,Thumb,,Limited Participation in Practice,2011-09-10T15:34:21Z
2011,REG,NE,1,00-0027693,WR,Taylor Price,Taylor,Price,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2011-09-10T15:34:13Z
2011,REG,NE,1,00-0028011,RB,Stevan Ridley,Stevan,Ridley,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2011-09-10T15:34:04Z
2011,REG,NE,1,00-0028251,LB,Jeff Tarpinian,Jeff,Tarpinian,Knee,,Questionable,Knee,,Limited Participation in Practice,2011-09-10T15:33:58Z
2011,REG,NE,1,00-0027994,RB,Shane Vereen,Shane,Vereen,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2011-09-10T15:33:52Z
2011,REG,NE,1,00-0025866,C,Ryan Wendell,Ryan,Wendell,Calf,,Questionable,Calf,,Limited Participation in Practice,2011-09-10T15:33:32Z
2011,REG,NE,1,00-0021612,CB,Leigh Bodden,Leigh,Bodden,Hand,,Probable,Hand,,Full Participation in Practice,2011-09-10T15:32:13Z
2011,REG,NE,1,00-0027150,WR,Julian Edelman,Julian,Edelman,Hand,,Probable,Hand,,Full Participation in Practice,2011-09-10T15:32:13Z
2011,REG,NO,1,00-0025824,K,Garrett Hartley,Garrett,Hartley,right Hip,,Out,right Hip,,Did Not Participate In Practice,2011-09-07T12:20:00Z
2011,REG,NO,1,00-0023310,WR,Lance Moore,Lance,Moore,Groin,,Out,Groin,,Did Not Participate In Practice,2011-09-07T12:20:29Z
2011,REG,NO,1,00-0026377,WR,Adrian Arrington,Adrian,Arrington,Knee,,Questionable,Knee,,Limited Participation in Practice,2011-09-07T12:19:46Z
2011,REG,NO,1,00-0024030,DT,Tom Johnson,Tom,Johnson,Calf,,Questionable,Calf,,Limited Participation in Practice,2011-09-07T12:20:16Z
2011,REG,NYG,1,00-0027957,CB,Prince Amukamara,Prince,Amukamara,Foot,,Out,Foot,,Out (Definitely Will Not Play),2011-09-09T11:19:53Z
2011,REG,NYG,1,00-0026305,LB,Jonathan Goff,Jonathan,Goff,Knee,,Out,Knee,,Out (Definitely Will Not Play),2011-09-09T11:20:02Z
2011,REG,NYG,1,00-0021977,DE,Osi Umenyiora,Osi,Umenyiora,Knee,,Out,Knee,,Out (Definitely Will Not Play),2011-09-09T11:20:23Z
2011,REG,NYG,1,00-0027070,TE,Travis Beckum,Travis,Beckum,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2011-09-09T11:20:46Z
2011,REG,NYG,1,00-0023509,DE,Justin Tuck,Justin,Tuck,Neck,,Questionable,Neck,,Limited Participation in Practice,2011-09-09T11:20:14Z
2011,REG,NYJ,1,00-0024595,WR,Logan Payne,Logan,Payne,Wrist,,Out,Wrist,,Out (Definitely Will Not Play),2011-09-09T12:45:32Z
2011,REG,NYJ,1,00-0025761,C,Robert Turner,Robert,Turner,Ankle,,Out,Ankle,,Out (Definitely Will Not Play),2011-09-09T12:44:58Z
2011,REG,NYJ,1,00-0002110,QB,Mark Brunell,Mark,Brunell,Calf,,Probable,Calf,,Full Participation in Practice,2011-09-09T12:44:49Z
2011,REG,NYJ,1,00-0019642,WR,Plaxico Burress,Plaxico,Burress,Ankle,,Probable,Ankle,,Full Participation in Practice,2011-09-09T12:44:49Z
2011,REG,NYJ,1,00-0027739,RB,John Conner,John,Conner,Ankle,,Probable,Ankle,,Full Participation in Practice,2011-09-09T12:44:49Z
2011,REG,NYJ,1,00-0027321,TE,Jeff Cumberland,Jeff,Cumberland,Hamstring,,Probable,Hamstring,,Full Participation in Practice,2011-09-09T12:44:49Z
2011,REG,NYJ,1,00-0026043,DE,Marcus Dixon,Marcus,Dixon,Knee,,Probable,Knee,,Full Participation in Practice,2011-09-09T12:44:49Z
2011,REG,NYJ,1,00-0028032,DT,Kenrick Ellis,Kenrick,Ellis,Hamstring,,Probable,Hamstring,,Full Participation in Practice,2011-09-09T12:44:49Z
2011,REG,NYJ,1,00-0024240,WR,Santonio Holmes,Santonio,Holmes,Illness,,Probable,Illness,,Full Participation in Practice,2011-09-09T12:45:17Z
2011,REG,NYJ,1,00-0010500,WR,Derrick Mason,Derrick,Mason,Knee,,Probable,Knee,,Full Participation in Practice,2011-09-09T12:44:49Z
2011,REG,NYJ,1,00-0027712,RB,Joe McKnight,Joe,McKnight,Illness,,Probable,Illness,,Full Participation in Practice,2011-09-09T12:44:49Z
2011,REG,NYJ,1,00-0020969,G,Brandon Moore,Brandon,Moore,Illness,,Probable,Illness,,Full Participation in Practice,2011-09-09T12:44:49Z
2011,REG,NYJ,1,00-0026016,DE,Ropati Pitoitua,Ropati,Pitoitua,Ankle,,Probable,Ankle,,Full Participation in Practice,2011-09-09T12:44:49Z
2011,REG,NYJ,1,00-0023523,DT,Sione Pouha,Sione,Pouha,Knee,,Probable,Knee,,Full Participation in Practice,2011-09-09T12:44:49Z
2011,REG,NYJ,1,00-0025401,CB,Darrelle Revis,Darrelle,Revis,Hip,,Probable,Hip,,Full Participation in Practice,2011-09-09T12:44:49Z
2011,REG,OAK,1,00-0025540,TE,Kevin Boss,Kevin,Boss,Knee,,Out,Knee,,Did Not Participate In Practice,2011-09-10T16:52:03Z
2011,REG,OAK,1,00-0027023,S,Michael Mitchell,Michael,Mitchell,Knee,,Out,Knee,,Did Not Participate In Practice,2011-09-10T16:52:14Z
2011,REG,OAK,1,00-0027089,WR,Louis Murphy,Louis,Murphy,Groin,,Out,Groin,,Did Not Participate In Practice,2011-09-10T16:52:22Z
2011,REG,OAK,1,00-0023530,LB,Darryl Blackstock,Darryl,Blackstock,Concussion,,Probable,Concussion,,Full Participation in Practice,2011-09-10T16:51:51Z
2011,REG,OAK,1,00-0024297,WR,Derek Hagan,Derek,Hagan,Calf,,Probable,Calf,,Full Participation in Practice,2011-09-10T16:51:51Z
2011,REG,OAK,1,00-0021949,CB,Chris Johnson,Chris,Johnson,Groin,,Probable,Groin,,Full Participation in Practice,2011-09-10T16:51:51Z
2011,REG,OAK,1,00-0028063,RB,Taiwan Jones,Taiwan,Jones,Foot,,Probable,Foot,,Full Participation in Practice,2011-09-10T16:51:51Z
2011,REG,OAK,1,00-0026366,WR,Chaz Schilens,Chaz,Schilens,Knee,,Probable,Knee,,Full Participation in Practice,2011-09-10T16:51:51Z
2011,REG,OAK,1,00-0028019,CB,DeMarcus Van Dyke,DeMarcus,Van Dyke,Ribs,,Probable,Ribs,,Full Participation in Practice,2011-09-10T16:51:51Z
2011,REG,PHI,1,00-0024218,QB,Vince Young,Vince,Young,Hamstring,,Doubtful,Hamstring,,Did Not Participate In Practice,2011-09-09T10:55:54Z
2011,REG,PHI,1,00-0027652,S,Nate Allen,Nate,Allen,Knee,,Probable,Knee,,Full Participation in Practice,2011-09-09T10:55:22Z
2011,REG,PHI,1,00-0026541,DT,Antonio Dixon,Antonio,Dixon,Back,,Probable,Back,,Full Participation in Practice,2011-09-09T10:55:22Z
2011,REG,PHI,1,00-0027725,TE,Clay Harbor,Clay,Harbor,Shoulder,,Probable,Shoulder,,Full Participation in Practice,2011-09-09T10:55:22Z
