season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified
2012,REG,CIN,1,00-0021929,TE,Donald Lee,Donald,Lee,Thigh,,Probable,Thigh,,Full Participation in Practice,2012-09-08T11:02:20Z
2012,REG,CIN,1,00-0026725,LB,Dan Skuta,Dan,Skuta,Head,,Probable,Head,,Full Participation in Practice,2012-09-08T11:02:20Z
2012,REG,CLE,1,00-0029279,LB,James-Michael Johnson,James-Michael,Johnson,Ribs,Oblique,Out,Ribs,Oblique,Did Not Participate In Practice,2012-09-07T13:01:20Z
2012,REG,CLE,1,00-0026239,T,Oniel Cousins,Oniel,Cousins,Ankle,,Doubtful,Ankle,,Did Not Participate In Practice,2012-09-07T13:00:36Z
2012,REG,CLE,1,00-0028040,TE,Jordan Cameron,Jordan,Cameron,Groin,,Questionable,Groin,,Limited Participation in Practice,2012-09-07T13:00:25Z
2012,REG,CLE,1,00-0026205,G,John Greco,John,Greco,Calf,,Questionable,Calf,,Limited Participation in Practice,2012-09-07T13:00:48Z
2012,REG,CLE,1,00-0027253,QB,Thaddeus Lewis,Thaddeus,Lewis,right Thumb,,Questionable,right Thumb,,Limited Participation in Practice,2012-09-07T13:01:31Z
2012,REG,CLE,1,00-0027140,RB,Chris Ogbonnaya,Chris,Ogbonnaya,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2012-09-07T13:01:42Z
2012,REG,CLE,1,00-0029675,RB,Trent Richardson,Trent,Richardson,Knee,,Questionable,Knee,,Limited Participation in Practice,2012-09-07T13:01:52Z
2012,REG,CLE,1,00-0022943,TE,Benjamin Watson,Benjamin,Watson,Thigh,,Questionable,Thigh,,Limited Participation in Practice,2012-09-07T13:02:00Z
2012,REG,CLE,1,00-0028186,S,Eric Hagg,Eric,Hagg,Illness,,Probable,Illness,,Full Participation in Practice,2012-09-07T13:01:09Z
2012,REG,CLE,1,00-0023727,CB,Dimitri Patterson,Dimitri,Patterson,Knee,,Probable,Knee,,Full Participation in Practice,2012-09-07T13:02:09Z
2012,REG,CLE,1,00-0023316,S,Raymond Ventrone,Raymond,Ventrone,Hamstring,,Probable,Hamstring,,Full Participation in Practice,2012-09-07T13:00:04Z
2012,REG,CLE,1,00-0025453,S,Usama Young,Usama,Young,Thigh,,Probable,Thigh,,Full Participation in Practice,2012-09-07T13:00:04Z
2012,REG,DAL,1,00-0029648,S,Matt Johnson,Matt,Johnson,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2012-09-04T09:14:58Z
2012,REG,DAL,1,00-0023656,DT,Jay Ratliff,Jay,Ratliff,Ankle,,Out,Ankle,,Did Not Participate In Practice,2012-09-04T09:15:15Z
2012,REG,DAL,1,00-0027422,S,Danny McCray,Danny,McCray,Neck,,Doubtful,Neck,,Did Not Participate In Practice,2012-09-04T09:15:06Z
2012,REG,DAL,1,00-0022127,TE,Jason Witten,Jason,Witten,Abdomen,,Doubtful,Abdomen,,Limited Participation in Practice,2012-09-04T09:15:32Z
2012,REG,DAL,1,00-0028263,WR,Andre Holmes,Andre,Holmes,Knee,,Questionable,Knee,,Limited Participation in Practice,2012-09-04T09:14:39Z
2012,REG,DAL,1,00-0026165,CB,Mike Jenkins,Mike,Jenkins,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2012-09-04T09:14:48Z
2012,REG,DAL,1,00-0029647,LB,Kyle Wilber,Kyle,Wilber,Thumb,,Questionable,Thumb,,Limited Participation in Practice,2012-09-04T09:15:25Z
2012,REG,DAL,1,00-0023921,WR,Miles Austin,Miles,Austin,Hamstring,,Probable,Hamstring,,Full Participation in Practice,2012-09-04T09:14:26Z
2012,REG,DAL,1,00-0027902,WR,Dez Bryant,Dez,Bryant,Knee,,Probable,Knee,,Full Participation in Practice,2012-09-04T09:14:26Z
2012,REG,DAL,1,00-0026214,LB,Dan Connor,Dan,Connor,Hip,,Probable,Hip,,Full Participation in Practice,2012-09-04T09:14:26Z
2012,REG,DAL,1,00-0027417,C,Phil Costa,Phil,Costa,Back,,Probable,Back,,Full Participation in Practice,2012-09-04T09:14:26Z
2012,REG,DAL,1,00-0028009,RB,DeMarco Murray,DeMarco,Murray,Wrist,,Probable,Wrist,,Full Participation in Practice,2012-09-04T09:14:26Z
2012,REG,DAL,1,00-0028613,RB,Phillip Tanner,Phillip,Tanner,Hand,,Probable,Hand,,Full Participation in Practice,2012-09-04T09:14:26Z
2012,REG,DAL,1,00-0023445,LB,DeMarcus Ware,DeMarcus,Ware,Hamstring,,Probable,Hamstring,,Full Participation in Practice,2012-09-04T09:14:26Z
2012,REG,DEN,1,00-0024375,G,Chris Kuper,Chris,Kuper,Forearm,,Out,Forearm,,Did Not Participate In Practice,2012-09-07T11:28:13Z
2012,REG,DET,1,00-0027009,S,Louis Delmas,Louis,Delmas,Knee,,Doubtful,Knee,,Did Not Participate In Practice,2012-09-07T13:00:22Z
2012,REG,DET,1,00-0025428,CB,Chris Houston,Chris,Houston,Ankle,,Doubtful,Ankle,,Did Not Participate In Practice,2012-09-07T13:00:28Z
2012,REG,GB,1,00-0028600,LB,Jamari Lattimore,Jamari,Lattimore,Ankle,,Out,Ankle,,Did Not Participate In Practice,2012-09-07T14:26:14Z
2012,REG,GB,1,00-0028069,CB,Davon House,Davon,House,Shoulder,,Out,Shoulder,,Limited Participation in Practice,2012-09-07T14:26:05Z
2012,REG,GB,1,00-0027791,RB,James Starks,James,Starks,Toe,,Out,Toe,,Out (Definitely Will Not Play),2012-09-07T14:26:24Z
2012,REG,GB,1,00-0028034,RB,Alex Green,Alex,Green,Knee,,Probable,Knee,,Did Not Participate In Practice,2012-09-07T14:26:47Z
2012,REG,GB,1,00-0026985,DT,B.J. Raji,B.J.,Raji,Ankle,,Probable,Ankle,,Full Participation in Practice,2012-09-07T14:25:54Z
2012,REG,GB,1,00-0026878,TE,Tom Crabtree,Tom,Crabtree,Shoulder,,Probable,Shoulder,,Limited Participation in Practice,2012-09-07T14:25:54Z
2012,REG,GB,1,00-0026581,LB,Rob Francois,Rob,Francois,Hamstring,,Probable,Hamstring,,Limited Participation in Practice,2012-09-07T14:25:54Z
2012,REG,GB,1,00-0029201,S,Sean Richardson,Sean,Richardson,Hamstring,,Probable,Hamstring,,Limited Participation in Practice,2012-09-07T14:25:54Z
2012,REG,HOU,1,00-0028536,LB,Bryan Braman,Bryan,Braman,Hamstring,,Questionable,Hamstring,,Did Not Participate In Practice,2012-09-07T11:47:20Z
2012,REG,HOU,1,00-0026796,RB,Arian Foster,Arian,Foster,Knee,,Questionable,Knee,,Did Not Participate In Practice,2012-09-07T11:47:35Z
2012,REG,HOU,1,00-0027980,LB,Brooks Reed,Brooks,Reed,Hip,,Questionable,Hip,,Did Not Participate In Practice,2012-09-07T11:47:49Z
2012,REG,HOU,1,00-0023472,DT,Shaun Cody,Shaun,Cody,Back,Ankle,Probable,Back,Ankle,Full Participation in Practice,2012-09-07T11:47:09Z
2012,REG,HOU,1,00-0026991,LB,Brian Cushing,Brian,Cushing,Ribs,,Probable,Ribs,,Full Participation in Practice,2012-09-07T11:47:09Z
2012,REG,HOU,1,00-0024313,TE,Owen Daniels,Owen,Daniels,Illness,,Probable,Illness,,Full Participation in Practice,2012-09-07T11:47:09Z
2012,REG,HOU,1,00-0022044,WR,Andre Johnson,Andre,Johnson,Chest,,Probable,Chest,,Full Participation in Practice,2012-09-07T11:47:09Z
2012,REG,HOU,1,00-0028082,S,Shiloh Keo,Shiloh,Keo,Neck,,Probable,Neck,,Full Participation in Practice,2012-09-07T11:47:09Z
2012,REG,HOU,1,00-0023633,C,Chris Myers,Chris,Myers,Knee,,Probable,Knee,,Full Participation in Practice,2012-09-07T11:48:10Z
2012,REG,HOU,1,00-0027890,RB,Ben Tate,Ben,Tate,Head,,Probable,Head,,Full Participation in Practice,2012-09-07T11:47:09Z
2012,REG,HOU,1,00-0027949,DE,J.J. Watt,J.J.,Watt,Elbow,,Probable,Elbow,,Full Participation in Practice,2012-09-07T11:47:09Z
2012,REG,IND,1,00-0027892,LB,Pat Angerer,Pat,Angerer,Foot,,Out,Foot,,Did Not Participate In Practice,2012-09-07T11:00:28Z
2012,REG,IND,1,00-0026408,G,Joe Reitz,Joe,Reitz,Knee,,Out,Knee,,Did Not Participate In Practice,2012-09-07T11:01:34Z
2012,REG,IND,1,00-0028057,RB,Delone Carter,Delone,Carter,Chest,,Questionable,Chest,,Full Participation in Practice,2012-09-07T11:00:44Z
2012,REG,IND,1,00-0027092,WR,Austin Collie,Austin,Collie,Head,,Questionable,Head,,Limited Participation in Practice,2012-09-07T11:01:00Z
2012,REG,IND,1,00-0029608,WR,T.Y. Hilton,T.Y.,Hilton,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2012-09-07T11:01:17Z
2012,REG,IND,1,00-0022217,RB,Mewelde Moore,Mewelde,Moore,Chest,,Probable,Chest,,Full Participation in Practice,2012-09-07T11:00:03Z
2012,REG,IND,1,00-0027064,CB,Jerraud Powers,Jerraud,Powers,Knee,,Probable,Knee,,Full Participation in Practice,2012-09-07T11:00:03Z
2012,REG,IND,1,00-0021998,DE,Cory Redding,Cory,Redding,Knee,,Probable,Knee,,Full Participation in Practice,2012-09-07T11:00:03Z
2012,REG,JAX,1,00-0027752,DE,Austen Lane,Austen,Lane,Foot,,Out,Foot,,Did Not Participate In Practice,2012-09-07T11:16:24Z
2012,REG,JAX,1,00-0027818,DE,George Selvie,George,Selvie,Knee,,Out,Knee,,Did Not Participate In Practice,2012-09-07T11:16:42Z
2012,REG,JAX,1,00-0022839,LB,Daryl Smith,Daryl,Smith,Groin,,Out,Groin,,Did Not Participate In Practice,2012-09-07T11:16:51Z
2012,REG,JAX,1,00-0027047,CB,Derek Cox,Derek,Cox,Hamstring,,Doubtful,Hamstring,,Limited Participation in Practice,2012-09-07T11:16:04Z
2012,REG,JAX,1,00-0029610,CB,Mike Harris,Mike,Harris,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2012-09-07T11:16:18Z
2012,REG,JAX,1,00-0029707,WR,Justin Blackmon,Justin,Blackmon,Ankle,,Probable,Ankle,,Full Participation in Practice,2012-09-07T11:15:51Z
2012,REG,JAX,1,00-0018956,C,Brad Meester,Brad,Meester,Not Injury Related,,Probable,Not Injury Related,,Full Participation in Practice,2012-09-07T11:15:51Z
2012,REG,JAX,1,00-0027511,DE,Aaron Morgan,Aaron,Morgan,Not Injury Related,,Probable,Not Injury Related,,Full Participation in Practice,2012-09-07T11:15:51Z
2012,REG,JAX,1,00-0025536,G,Uche Nwaneri,Uche,Nwaneri,Ankle,,Probable,Ankle,,Full Participation in Practice,2012-09-07T11:15:51Z
2012,REG,KC,1,00-0028024,DE,Allen Bailey,Allen,Bailey,Ankle,,Doubtful,Ankle,,Did Not Participate In Practice,2012-09-07T11:54:28Z
2012,REG,KC,1,00-0027736,S,Kendrick Lewis,Kendrick,Lewis,Shoulder,,Doubtful,Shoulder,,Did Not Participate In Practice,2012-09-07T11:54:51Z
2012,REG,KC,1,00-0026093,DT,Anthony Toribio,Anthony,Toribio,Ankle,,Doubtful,Ankle,,Did Not Participate In Practice,2012-09-07T11:54:39Z
2012,REG,KC,1,00-0026869,LB,Jovan Belcher,Jovan,Belcher,Groin,,Questionable,Groin,,Limited Participation in Practice,2012-09-07T11:55:02Z
2012,REG,KC,1,00-0028056,CB,Jalil Brown,Jalil,Brown,Groin,,Questionable,Groin,,Limited Participation in Practice,2012-09-07T11:55:07Z
2012,REG,KC,1,00-0026175,CB,Brandon Flowers,Brandon,Flowers,Foot,,Questionable,Foot,,Limited Participation in Practice,2012-09-07T11:55:13Z
2012,REG,KC,1,00-0023449,LB,Derrick Johnson,Derrick,Johnson,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2012-09-07T11:55:20Z
2012,REG,MIA,1,00-0024102,DE,Tony McDaniel,Tony,McDaniel,Knee,Toes,Questionable,Knee,Toes,Limited Participation in Practice,2012-09-07T09:57:32Z
2012,REG,MIA,1,00-0027077,WR,Brian Hartline,Brian,Hartline,Calf,,Probable,Calf,,Full Participation in Practice,2012-09-07T09:57:21Z
2012,REG,MIA,1,00-0027678,G,John Jerry,John,Jerry,Ankle,,Probable,Ankle,,Full Participation in Practice,2012-09-07T09:57:21Z
2012,REG,MIA,1,00-0025820,T,Jake Long,Jake,Long,Knee,,Probable,Knee,,Full Participation in Practice,2012-09-07T09:57:21Z
2012,REG,MIA,1,00-0027883,LB,Koa Misi,Koa,Misi,Back,,Probable,Back,,Full Participation in Practice,2012-09-07T09:57:21Z
2012,REG,MIA,1,00-0029111,DE,Derrick Shelby,Derrick,Shelby,Shoulder,,Probable,Shoulder,,Full Participation in Practice,2012-09-07T09:57:21Z
2012,REG,MIA,1,00-0025697,LB,Jason Trusnik,Jason,Trusnik,Ankle,,Probable,Ankle,,Full Participation in Practice,2012-09-07T09:57:21Z
2012,REG,MIN,1,00-0018093,CB,Antoine Winfield,Antoine,Winfield,,,,Not Injury Related,,Did Not Participate In Practice,2012-09-06T13:46:38Z
2012,REG,MIN,1,00-0025607,LB,Marvin Mitchell,Marvin,Mitchell,Ankle,,Out,Ankle,,Did Not Participate In Practice,2012-09-07T11:02:48Z
2012,REG,MIN,1,00-0027914,S,Andrew Sendejo,Andrew,Sendejo,Ankle,,Out,Ankle,,Did Not Participate In Practice,2012-09-07T11:03:03Z
2012,REG,MIN,1,00-0029572,WR,Jarius Wright,Jarius,Wright,Ankle,,Out,Ankle,,Did Not Participate In Practice,2012-09-07T11:03:14Z
2012,REG,MIN,1,00-0025394,RB,Adrian Peterson,Adrian,Peterson,Knee,,Questionable,Knee,,Limited Participation in Practice,2012-09-07T11:03:24Z
2012,REG,MIN,1,00-0029575,CB,Robert Blanton,Robert,Blanton,Hamstring,,Probable,Hamstring,,Full Participation in Practice,2012-09-07T11:02:32Z
2012,REG,MIN,1,00-0026178,TE,John Carlson,John,Carlson,Knee,,Probable,Knee,,Full Participation in Practice,2012-09-07T11:02:32Z
2012,REG,MIN,1,00-0026292,DT,Letroy Guion,Letroy,Guion,Knee,,Probable,Knee,,Full Participation in Practice,2012-09-07T11:02:32Z
2012,REG,MIN,1,00-0026381,T,Geoff Schwartz,Geoff,Schwartz,Abdomen,,Probable,Abdomen,,Full Participation in Practice,2012-09-07T11:02:32Z
2012,REG,MIN,1,00-0027547,CB,Marcus Sherels,Marcus,Sherels,Ankle,,Probable,Ankle,,Full Participation in Practice,2012-09-07T11:02:32Z
2012,REG,NE,1,00-0027994,RB,Shane Vereen,Shane,Vereen,Foot,,Out,Foot,,Out (Definitely Will Not Play),2012-09-07T12:59:13Z
2012,REG,NE,1,00-0029596,CB,Alfonzo Dennard,Alfonzo,Dennard,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2012-09-07T13:00:17Z
2012,REG,NE,1,00-0023752,TE,Daniel Fells,Daniel,Fells,Shin,,Questionable,Shin,,Limited Participation in Practice,2012-09-07T13:00:26Z
2012,REG,NE,1,00-0027435,G,Nick McDonald,Nick,McDonald,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2012-09-07T13:00:38Z
2012,REG,NE,1,00-0028767,CB,Sterling Moore,Sterling,Moore,Knee,,Questionable,Knee,,Limited Participation in Practice,2012-09-07T13:00:48Z
2012,REG,NE,1,00-0027034,T,Sebastian Vollmer,Sebastian,Vollmer,Back,,Questionable,Back,,Limited Participation in Practice,2012-09-07T13:00:56Z
2012,REG,NE,1,00-0027010,S,Patrick Chung,Patrick,Chung,Shoulder,,Probable,Shoulder,,Full Participation in Practice,2012-09-07T12:58:26Z
2012,REG,NO,1,00-0029659,T,Marcel Jones,Marcel,Jones,Knee,,Out,Knee,,Did Not Participate In Practice,2012-09-07T12:13:10Z
2012,REG,NO,1,00-0026377,WR,Adrian Arrington,Adrian,Arrington,Knee,,Questionable,Knee,,Did Not Participate In Practice,2012-09-07T12:12:26Z
2012,REG,NO,1,00-0025999,LB,David Hawthorne,David,Hawthorne,Knee,,Questionable,Knee,,Full Participation in Practice,2012-09-07T12:13:02Z
2012,REG,NO,1,00-0026177,LB,Curtis Lofton,Curtis,Lofton,Ankle,,Questionable,Ankle,,Full Participation in Practice,2012-09-07T12:13:17Z
2012,REG,NO,1,00-0024466,WR,Marques Colston,Marques,Colston,Foot,,Questionable,Foot,,Limited Participation in Practice,2012-09-07T12:12:46Z
2012,REG,NO,1,00-0022527,CB,Jabari Greer,Jabari,Greer,Groin,,Questionable,Groin,,Limited Participation in Practice,2012-09-07T12:12:53Z
2012,REG,NYG,1,00-0027957,CB,Prince Amukamara,Prince,Amukamara,Ankle,,Out,Ankle,,Did Not Participate In Practice,2012-09-04T09:49:29Z
2012,REG,NYG,1,00-0027990,DT,Marvin Austin,Marvin,Austin,Back,,Out,Back,,Did Not Participate In Practice,2012-09-04T09:49:35Z
2012,REG,NYG,1,00-0028055,T,James Brewer,James,Brewer,Back,,Out,Back,,Did Not Participate In Practice,2012-09-04T09:50:02Z
2012,REG,NYG,1,00-0023593,LB,Michael Boley,Michael,Boley,Hamstring,,Questionable,Hamstring,,Full Participation in Practice,2012-09-04T09:49:53Z
2012,REG,NYG,1,00-0029267,CB,Jayron Hosley,Jayron,Hosley,Toe,,Questionable,Toe,,Full Participation in Practice,2012-09-04T09:50:14Z
2012,REG,NYG,1,00-0027036,T,Will Beatty,Will,Beatty,Back,,Questionable,Back,,Limited Participation in Practice,2012-09-04T09:49:45Z
2012,REG,NYG,1,00-0024247,LB,Mathias Kiwanuka,Mathias,Kiwanuka,Groin,,Questionable,Groin,,Limited Participation in Practice,2012-09-04T09:50:22Z
2012,REG,NYG,1,00-0027005,WR,Hakeem Nicks,Hakeem,Nicks,Foot,,Questionable,Foot,,Limited Participation in Practice,2012-09-04T09:50:34Z
2012,REG,NYG,1,00-0028159,RB,Da'Rel Scott,Da'Rel,Scott,Knee,,Questionable,Knee,,Limited Participation in Practice,2012-09-04T09:50:59Z
2012,REG,NYG,1,00-0027782,LB,Adrian Tracy,Adrian,Tracy,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2012-09-04T09:50:42Z
2012,REG,NYG,1,00-0025637,RB,Ahmad Bradshaw,Ahmad,Bradshaw,Hand,,Probable,Hand,,Full Participation in Practice,2012-09-04T09:49:11Z
2012,REG,NYJ,1,00-0024312,S,Eric Smith,Eric,Smith,Hip,Knee,Out,Hip,Knee,Did Not Participate In Practice,2012-09-07T12:23:01Z
2012,REG,NYJ,1,00-0027311,G,Dennis Landolt,Dennis,Landolt,Knee,,Out,Knee,,Out (Definitely Will Not Play),2012-09-07T12:22:55Z
2012,REG,NYJ,1,00-0025689,DT,Mike Devito,Mike,Devito,Calf,,Questionable,Calf,,Limited Participation in Practice,2012-09-07T12:22:40Z
2012,REG,NYJ,1,00-0026170,TE,Dustin Keller,Dustin,Keller,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2012-09-07T12:22:48Z
2012,REG,NYJ,1,00-0023523,DT,Sione Pouha,Sione,Pouha,Back,,Questionable,Back,,Limited Participation in Practice,2012-09-07T12:22:32Z
2012,REG,NYJ,1,00-0028292,LB,Nick Bellore,Nick,Bellore,Shoulder,,Probable,Shoulder,,Full Participation in Practice,2012-09-07T12:22:21Z
2012,REG,NYJ,1,00-0029143,S,Josh Bush,Josh,Bush,Concussion,,Probable,Concussion,,Full Participation in Practice,2012-09-07T12:22:21Z
2012,REG,NYJ,1,00-0025434,LB,David Harris,David,Harris,Ankle,,Probable,Ankle,,Full Participation in Practice,2012-09-07T12:22:21Z
2012,REG,NYJ,1,00-0028995,WR,Stephen Hill,Stephen,Hill,Calf,,Probable,Calf,,Full Participation in Practice,2012-09-07T12:22:21Z
2012,REG,NYJ,1,00-0024240,WR,Santonio Holmes,Santonio,Holmes,Ribs,,Probable,Ribs,,Full Participation in Practice,2012-09-07T12:22:21Z
2012,REG,NYJ,1,00-0025393,S,LaRon Landry,LaRon,Landry,Heel,,Probable,Heel,,Full Participation in Practice,2012-09-07T12:22:21Z
2012,REG,NYJ,1,00-0027144,CB,Ellis Lankster,Ellis,Lankster,Quadricep,,Probable,Quadricep,,Full Participation in Practice,2012-09-07T12:22:21Z
2012,REG,NYJ,1,00-0027712,RB,Joe McKnight,Joe,McKnight,Hamstring,,Probable,Hamstring,,Full Participation in Practice,2012-09-07T12:22:21Z
2012,REG,NYJ,1,00-0026366,WR,Chaz Schilens,Chaz,Schilens,Ankle,,Probable,Ankle,,Full Participation in Practice,2012-09-07T12:22:21Z
2012,REG,NYJ,1,00-0020969,G,Brandon Moore,Brandon,Moore,Hip,,Probable,Hip,,Limited Participation in Practice,2012-09-07T12:22:21Z
2012,REG,NYJ,1,00-0021081,LB,Bryan Thomas,Bryan,Thomas,Ankle,,Probable,Ankle,,Limited Participation in Practice,2012-09-07T12:22:21Z
2012,REG,OAK,1,00-0027709,WR,Jacoby Ford,Jacoby,Ford,Foot,,Out,Foot,,Did Not Participate In Practice,2012-09-08T12:39:05Z
2012,REG,OAK,1,00-0019632,G,Cooper Carlisle,Cooper,Carlisle,Back,,Questionable,Back,,Limited Participation in Practice,2012-09-08T12:39:58Z
2012,REG,OAK,1,00-0029702,WR,Juron Criner,Juron,Criner,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2012-09-08T12:38:38Z
2012,REG,OAK,1,00-0028086,WR,Denarius Moore,Denarius,Moore,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2012-09-08T12:39:31Z
2012,REG,OAK,1,00-0020442,DT,Richard Seymour,Richard,Seymour,Knee,,Questionable,Knee,,Limited Participation in Practice,2012-09-08T12:41:47Z
2012,REG,OAK,1,00-0028179,TE,David Ausberry,David,Ausberry,Shoulder,,Probable,Shoulder,,Full Participation in Practice,2012-09-08T12:41:03Z
2012,REG,OAK,1,00-0019646,K,Sebastian Janikowski,Sebastian,Janikowski,left Groin,,Probable,left Groin,,Full Participation in Practice,2012-09-08T12:41:24Z
2012,REG,OAK,1,00-0027135,TE,Brandon Myers,Brandon,Myers,Shoulder,,Probable,Shoulder,,Full Participation in Practice,2012-09-08T12:40:49Z
